注文ID,地域,配送会社,距離,荷物重量,天気,交通量,発送準備時間,過去遅延回数,注文金額,当日配送件数,ドライバー経験年数,再配達回数,時期,配送先種別,配達希望時間帯,配送状態
ORD-02106,愛知,ヤマト運輸,329.0,3.3,晴れ,75.0,1.6,4.0,99999999.0,132.0,1.5,0.0,繁忙期,住宅,午前,遅延注意
ORD-16094,大阪,ヤマト運輸,299.0,5.2,雪,31.0,3.3,0.0,8098.0,44.0,5.1,0.0,通常期,会社,午前,通常
ORD-23023,東京,ヤマト運輸,312.0,3.0,晴れ,50.0,1.6,0.0,7333.0,186.0,9.0,0.0,通常期,住宅,夜間,通常
ORD-06170,宮城,佐川急便,103.0,7.3,晴れ,44.0,2.1,0.0,23711.0,127.0,7.9,1.0,通常期,住宅,午後,通常
ORD-27525,名古屋,日本郵便,98.0,2.7,晴れ,30.0,3.1,1.0,1199.0,102.0,4.3,0.0,通常期,会社,午後,通常
ORD-03343,東京,佐川急便,,,雨,30.0,3.9,1.0,5774.0,94.0,1.9,0.0,通常期,住宅,午後,通常
ORD-06896,福岡,ヤマト運輸,419.0,1.7,晴れ,51.0,1.4,0.0,2331.0,114.0,3.7,0.0,通常期,住宅,午前,通常
ORD-01743,福岡,佐川急便,278.0,13.3,晴れ,43.0,3.2,1.0,8651.0,105.0,2.6,0.0,通常期,会社,午後,通常
ORD-01370,愛知,ヤマト運輸,400.0,9.2,雨,20.0,3.2,0.0,9312.0,175.0,3.0,1.0,通常期,会社,午後,通常
ORD-24224,北海道,日本郵便,452.0,3.8,晴れ,42.0,1.5,0.0,5558.0,109.0,0.7,0.0,通常期,住宅,午前,通常
ORD-24894,広島,日本郵便,277.0,2.2,雨,57.0,1.8,1.0,3522.0,60.0,8.4,0.0,通常期,住宅,午前,通常
ORD-16135,宮城,佐川急便,320.0,2.4,晴れ,28.0,4.0,3.0,5217.0,136.0,0.8,0.0,通常期,住宅,夜間,通常
ORD-04649,北海道,日本郵便,114.0,4.1,雨,22.0,2.5,0.0,4616.0,69.0,4.9,1.0,通常期,住宅,夜間,通常
ORD-04800,福岡,佐川急便,223.0,5.1,晴れ,53.0,1.8,2.0,1852.0,109.0,1.3,0.0,通常期,会社,夜間,通常
ORD-02434,東京,佐川急便,173.0,8.8,雨,0.0,4.0,1.0,860.0,77.0,5.0,0.0,通常期,住宅,午後,通常
ORD-07495,宮城,ヤマト運輸,510.0,2.3,晴れ,31.0,1.7,2.0,3293.0,63.0,9.9,0.0,通常期,住宅,午後,通常
ORD-26995,大阪,ヤマト運輸,223.0,2.8,晴れ,19.0,6.2,3.0,2972.0,109.0,0.3,0.0,通常期,住宅,午後,通常
ORD-03462,大阪,ヤマト運輸,590.0,1.2,晴れ,54.0,2.9,1.0,29528.0,92.0,9.3,0.0,通常期,住宅,午前,通常
ORD-27851,大阪,日本郵便,,3.8,晴れ,47.0,5.5,0.0,572.0,172.0,7.6,0.0,通常期,会社,夜間,通常
ORD-06796,宮城,ヤマト運輸,147.0,5.8,晴れ,7.0,1.4,1.0,9822.0,134.0,0.0,0.0,通常期,会社,午後,通常
ORD-14964,広島,日本郵便,459.0,2.4,晴れ,6.0,4.5,0.0,5889.0,124.0,7.3,0.0,繁忙期,住宅,午前,通常
ORD-02484,愛知,日本郵便,445.0,1.3,雨,23.0,3.2,0.0,5981.0,,2.9,0.0,通常期,住宅,午後,通常
ORD-19827,名古屋,佐川急便,465.0,1.1,晴れ,38.0,3.5,0.0,4344.0,129.0,4.4,0.0,通常期,住宅,午後,通常
ORD-27022,東京,佐川急便,358.0,3.0,雨,28.0,3.0,1.0,,151.0,6.2,0.0,繁忙期,住宅,午前,通常
ORD-08513,大阪,ヤマト運輸,524.0,11.1,雪,70.0,1.3,1.0,4311.0,95.0,4.0,0.0,繁忙期,住宅,午後,遅延危険
ORD-04826,福岡,佐川急便,309.0,1.7,雨,14.0,2.7,0.0,12218.0,128.0,13.8,2.0,繁忙期,住宅,午前,通常
ORD-21692,東京,ヤマト運輸,276.0,1.5,晴れ,44.0,2.5,0.0,6378.0,146.0,4.7,0.0,通常期,住宅,午後,通常
ORD-03147,福岡,ヤマト運輸,356.0,4.2,晴れ,58.0,2.7,1.0,13608.0,104.0,3.1,0.0,繁忙期,住宅,午前,遅延注意
ORD-16981,仙台,日本郵便,459.0,3.2,雨,92.0,3.5,4.0,12243.0,119.0,13.7,0.0,繁忙期,会社,夜間,遅延危険
ORD-23943,名古屋,日本郵便,110.0,1.8,晴れ,96.0,1.1,3.0,4203.0,136.0,1.6,1.0,繁忙期,住宅,午後,遅延注意
ORD-21046,広島,ヤマト運輸,357.0,1.1,晴れ,59.0,4.0,2.0,4094.0,80.0,11.2,0.0,通常期,会社,夜間,通常
ORD-14974,沖縄,ヤマト運輸,555.0,3.1,晴れ,25.0,,2.0,5011.0,66.0,0.4,0.0,通常期,住宅,午前,通常
ORD-28837,広島,佐川急便,255.0,6.6,晴れ,45.0,4.3,0.0,4604.0,91.0,3.5,0.0,通常期,住宅,午前,通常
ORD-18299,沖縄,佐川急便,745.0,3.3,晴れ,57.0,,0.0,3672.0,162.0,6.4,0.0,通常期,会社,午後,通常
ORD-09664,東京,ヤマト運輸,379.0,,晴れ,37.0,1.0,1.0,3446.0,86.0,2.5,0.0,通常期,住宅,午後,通常
ORD-06105,宮城,ヤマト運輸,186.0,5.8,雨,39.0,7.3,0.0,,95.0,7.8,1.0,通常期,会社,午後,遅延注意
ORD-05626,広島,佐川急便,474.0,1.7,晴れ,83.0,4.1,1.0,4492.0,123.0,1.2,0.0,通常期,住宅,夜間,遅延注意
ORD-18146,東京,日本郵便,5.0,4.5,雨,100.0,8.8,2.0,5718.0,149.0,5.4,0.0,通常期,住宅,午前,遅延注意
ORD-10360,福岡,佐川急便,173.0,2.9,晴れ,19.0,3.3,1.0,6600.0,86.0,14.8,0.0,通常期,会社,夜間,通常
ORD-09030,東京,佐川急便,329.0,3.0,雨,60.0,1.9,0.0,5503.0,77.0,3.1,0.0,通常期,住宅,午前,通常
ORD-19482,東京,ヤマト運輸,192.0,2.8,雨,55.0,2.3,1.0,1843.0,128.0,3.3,0.0,繁忙期,住宅,午後,通常
ORD-12499,沖縄,佐川急便,477.0,3.2,晴れ,5.0,3.9,1.0,,144.0,1.4,0.0,通常期,住宅,午後,通常
ORD-03551,北海道,ヤマト運輸,435.0,20.1,晴れ,45.0,6.0,0.0,8278.0,73.0,0.9,1.0,通常期,住宅,午後,遅延注意
ORD-03270,愛知,佐川急便,321.0,3.6,雨,78.0,2.1,0.0,,156.0,2.3,2.0,通常期,会社,午後,遅延注意
ORD-14785,北海道,日本郵便,617.0,11.9,晴れ,33.0,3.6,0.0,15213.0,63.0,0.9,0.0,通常期,住宅,午前,通常
ORD-08511,東京,佐川急便,243.0,2.2,雪,76.0,1.3,0.0,6711.0,20.0,14.6,0.0,通常期,住宅,夜間,通常
ORD-01973,北海道,日本郵便,274.0,1.8,雪,32.0,1.3,1.0,3500.0,163.0,4.3,0.0,通常期,会社,午前,通常
ORD-00987,東京,日本郵便,218.0,9.7,晴れ,35.0,2.7,,1894.0,80.0,3.5,0.0,通常期,住宅,午前,通常
ORD-07606,北海道,佐川急便,518.0,1.3,雪,28.0,1.8,1.0,2476.0,179.0,4.6,0.0,通常期,住宅,夜間,遅延注意
ORD-23629,宮城,佐川急便,,,晴れ,92.0,3.0,0.0,3581.0,80.0,3.5,0.0,通常期,住宅,午後,通常
ORD-12467,大阪,佐川急便,211.0,6.0,雨,80.0,1.2,,5828.0,144.0,8.4,0.0,繁忙期,住宅,午後,遅延注意
ORD-09307,仙台,ヤマト運輸,282.0,2.2,晴れ,65.0,1.7,0.0,5057.0,155.0,0.1,0.0,通常期,住宅,夜間,通常
ORD-06628,宮城,佐川急便,419.0,1.5,雪,21.0,2.6,0.0,3469.0,134.0,0.5,0.0,繁忙期,住宅,午前,通常
ORD-25109,宮城,ヤマト運輸,371.0,3.3,晴れ,0.0,1.8,1.0,4364.0,86.0,1.1,0.0,通常期,住宅,夜間,通常
ORD-06009,愛知,日本郵便,185.0,0.9,晴れ,,4.7,0.0,4764.0,119.0,0.9,0.0,通常期,住宅,夜間,通常
ORD-04849,愛知,ヤマト運輸,509.0,4.4,晴れ,25.0,,1.0,14632.0,84.0,6.0,1.0,通常期,住宅,午後,通常
ORD-27756,沖縄,佐川急便,,1.8,晴れ,76.0,1.8,0.0,4469.0,140.0,2.4,0.0,繁忙期,住宅,夜間,通常
ORD-29176,宮城,ヤマト運輸,217.0,1.7,晴れ,50.0,1.5,0.0,2088.0,92.0,2.7,2.0,通常期,会社,午前,通常
ORD-27270,愛知,日本郵便,189.0,1.5,雨,52.0,3.8,3.0,12943.0,92.0,1.3,2.0,通常期,住宅,午後,遅延注意
ORD-14912,東京,日本郵便,190.0,9.6,晴れ,34.0,0.9,0.0,2681.0,,21.5,0.0,繁忙期,住宅,午前,通常
ORD-03950,東京,ヤマト運輸,324.0,3.2,雨,44.0,5.4,0.0,4124.0,22.0,2.7,2.0,通常期,会社,午後,通常
ORD-02481,北海道,日本郵便,258.0,4.0,雨,42.0,2.9,1.0,2886.0,101.0,2.6,1.0,通常期,住宅,午後,通常
ORD-18400,愛知,ヤマト運輸,421.0,8.2,晴れ,27.0,2.6,0.0,996.0,89.0,2.5,0.0,通常期,住宅,午前,通常
ORD-29309,沖縄,日本郵便,275.0,7.0,雨,46.0,1.9,,18508.0,121.0,4.5,2.0,通常期,住宅,夜間,遅延注意
ORD-14035,沖縄,日本郵便,496.0,4.3,雪,77.0,1.8,6.0,4575.0,151.0,16.4,0.0,通常期,住宅,午後,遅延注意
ORD-22702,宮城,日本郵便,342.0,1.6,晴れ,63.0,1.9,2.0,4871.0,133.0,1.1,0.0,通常期,住宅,午前,通常
ORD-20667,広島,ヤマト運輸,460.0,6.0,晴れ,63.0,2.5,1.0,13167.0,,0.6,0.0,通常期,住宅,夜間,遅延注意
ORD-20968,愛知,佐川急便,27.0,11.7,晴れ,45.0,2.5,3.0,1562.0,127.0,2.1,2.0,通常期,会社,午前,通常
ORD-18990,宮城,日本郵便,322.0,3.8,晴れ,10.0,5.1,0.0,6229.0,,2.5,0.0,繁忙期,住宅,午前,通常
ORD-23468,東京,日本郵便,200.0,10.1,晴れ,29.0,1.6,0.0,2208.0,78.0,3.8,0.0,通常期,会社,午後,通常
ORD-21607,愛知,佐川急便,356.0,2.5,晴れ,81.0,4.8,0.0,1576.0,43.0,8.3,0.0,繁忙期,住宅,午後,通常
ORD-25758,名古屋,佐川急便,220.0,4.2,晴れ,96.0,3.4,0.0,1455.0,48.0,3.2,0.0,通常期,住宅,午前,通常
ORD-02970,沖縄,ヤマト運輸,351.0,8.3,晴れ,31.0,2.0,2.0,4438.0,121.0,5.5,0.0,通常期,住宅,夜間,通常
ORD-05774,東京,日本郵便,139.0,3.6,雨,64.0,2.8,0.0,21251.0,10.0,3.0,0.0,繁忙期,住宅,午前,通常
ORD-16733,福岡,ヤマト運輸,352.0,4.6,雪,86.0,1.0,,,169.0,9.0,0.0,通常期,住宅,午前,遅延危険
ORD-05213,名古屋,佐川急便,349.0,9.6,晴れ,64.0,1.4,0.0,2479.0,60.0,3.3,0.0,通常期,住宅,午前,通常
ORD-20631,大阪,ヤマト運輸,286.0,1.6,雪,61.0,9.6,1.0,3988.0,93.0,10.4,0.0,通常期,住宅,夜間,遅延注意
ORD-08519,広島,ヤマト運輸,491.0,2.8,晴れ,16.0,2.5,5.0,4421.0,136.0,4.4,0.0,通常期,住宅,午後,遅延注意
ORD-20630,愛知,日本郵便,557.0,4.2,晴れ,100.0,3.2,2.0,4759.0,80.0,0.0,0.0,通常期,住宅,午前,遅延注意
ORD-22123,仙台,佐川急便,261.0,2.5,晴れ,39.0,8.0,0.0,4934.0,189.0,0.2,0.0,繁忙期,住宅,午前,遅延注意
ORD-18474,愛知,佐川急便,493.0,1.3,晴れ,71.0,0.7,0.0,13255.0,86.0,0.1,0.0,通常期,会社,午前,通常
ORD-09476,愛知,佐川急便,249.0,1.5,晴れ,86.0,3.4,0.0,2083.0,75.0,7.6,1.0,通常期,住宅,午前,通常
ORD-25093,北海道,日本郵便,448.0,3.9,晴れ,48.0,3.1,0.0,2535.0,153.0,,3.0,通常期,会社,午前,通常
ORD-22401,福岡,佐川急便,245.0,4.3,晴れ,46.0,1.1,0.0,3607.0,132.0,5.8,0.0,通常期,住宅,午後,通常
ORD-07334,大阪,ヤマト運輸,366.0,6.3,晴れ,82.0,2.8,1.0,8184.0,131.0,3.7,1.0,通常期,住宅,午前,通常
ORD-14530,宮城,日本郵便,303.0,2.2,晴れ,56.0,1.0,0.0,4176.0,68.0,0.2,0.0,繁忙期,住宅,夜間,通常
ORD-11071,福岡,日本郵便,292.0,3.4,晴れ,27.0,6.7,0.0,,101.0,2.0,0.0,通常期,住宅,夜間,通常
ORD-24858,大阪,日本郵便,196.0,3.7,晴れ,59.0,1.2,1.0,3309.0,146.0,0.3,0.0,通常期,住宅,午前,通常
ORD-01050,北海道,日本郵便,520.0,2.1,雪,72.0,6.2,0.0,7236.0,130.0,5.4,0.0,通常期,会社,午後,遅延注意
ORD-02712,東京,日本郵便,188.0,1.3,雨,85.0,5.4,,16056.0,46.0,2.2,0.0,通常期,会社,午後,通常
ORD-27126,宮城,日本郵便,315.0,1.8,晴れ,59.0,9.2,0.0,1146.0,102.0,6.3,0.0,繁忙期,住宅,夜間,通常
ORD-14030,大阪,佐川急便,430.0,3.7,晴れ,0.0,2.1,0.0,10589.0,115.0,3.3,0.0,通常期,住宅,午後,通常
ORD-16932,大阪,日本郵便,487.0,2.0,雪,34.0,4.1,1.0,3965.0,161.0,2.0,0.0,通常期,住宅,午前,通常
ORD-20680,北海道,日本郵便,498.0,2.7,雨,42.0,2.5,0.0,12344.0,117.0,2.3,0.0,繁忙期,住宅,午後,通常
ORD-21295,北海道,佐川急便,442.0,,晴れ,33.0,2.0,1.0,6556.0,108.0,3.8,0.0,繁忙期,住宅,午後,通常
ORD-14423,沖縄,日本郵便,568.0,8.5,雨,44.0,6.9,1.0,5300.0,109.0,13.6,1.0,通常期,会社,午前,遅延注意
ORD-28639,愛知,ヤマト運輸,5.0,2.9,晴れ,0.0,2.7,0.0,7140.0,89.0,0.1,1.0,繁忙期,住宅,午後,通常
ORD-09089,仙台,佐川急便,230.0,,晴れ,36.0,2.0,1.0,8157.0,123.0,10.7,1.0,通常期,住宅,夜間,通常
ORD-05750,大阪,ヤマト運輸,345.0,12.2,雨,56.0,6.8,0.0,2121.0,118.0,1.7,0.0,繁忙期,住宅,午前,遅延注意
ORD-22505,東京,佐川急便,268.0,6.4,晴れ,40.0,4.0,0.0,1213.0,43.0,2.1,0.0,通常期,住宅,午後,通常
ORD-16766,大阪,佐川急便,371.0,9.3,晴れ,28.0,2.4,1.0,5486.0,126.0,1.4,0.0,通常期,住宅,午後,通常
ORD-06767,福岡,佐川急便,274.0,5.0,晴れ,4.0,,0.0,5650.0,102.0,11.9,0.0,通常期,住宅,午後,通常
ORD-14763,大阪,日本郵便,161.0,3.9,雨,,3.0,2.0,4878.0,108.0,4.3,0.0,通常期,会社,午後,遅延注意
ORD-26281,宮城,ヤマト運輸,529.0,2.6,晴れ,88.0,4.4,4.0,2630.0,16.0,8.6,0.0,繁忙期,住宅,夜間,遅延注意
ORD-29025,沖縄,佐川急便,504.0,0.6,晴れ,19.0,1.8,1.0,5974.0,135.0,0.6,0.0,通常期,住宅,夜間,通常
ORD-17566,沖縄,ヤマト運輸,124.0,1.3,晴れ,84.0,9.0,1.0,1405.0,95.0,3.7,0.0,通常期,会社,午前,遅延注意
ORD-06395,広島,佐川急便,299.0,1.0,雨,37.0,3.5,0.0,15406.0,144.0,1.1,0.0,通常期,会社,午後,通常
ORD-05388,北海道,ヤマト運輸,358.0,4.9,晴れ,73.0,2.9,6.0,5037.0,127.0,1.4,0.0,通常期,住宅,夜間,遅延危険
ORD-00776,愛知,ヤマト運輸,707.0,3.1,晴れ,56.0,1.1,0.0,14300.0,78.0,0.7,0.0,通常期,住宅,午前,通常
ORD-17460,宮城,佐川急便,269.0,,雨,22.0,3.5,3.0,626.0,52.0,0.9,0.0,繁忙期,住宅,夜間,遅延注意
ORD-29311,北海道,日本郵便,295.0,4.2,晴れ,17.0,4.3,0.0,1882.0,11.0,1.6,0.0,通常期,住宅,午前,通常
ORD-14062,沖縄,佐川急便,430.0,2.9,晴れ,24.0,2.3,1.0,1999.0,62.0,2.7,1.0,通常期,住宅,午後,通常
ORD-01081,東京,ヤマト運輸,5.0,5.7,晴れ,20.0,1.8,0.0,6737.0,99.0,30.0,1.0,繁忙期,住宅,午後,通常
ORD-23395,愛知,ヤマト運輸,181.0,5.5,晴れ,52.0,4.1,2.0,5319.0,,1.9,0.0,通常期,会社,午後,通常
ORD-29264,名古屋,佐川急便,290.0,7.8,晴れ,47.0,3.1,2.0,3061.0,169.0,6.9,1.0,通常期,住宅,午前,遅延注意
ORD-29602,大阪,日本郵便,15.0,0.8,雨,72.0,7.0,1.0,4380.0,134.0,6.6,0.0,繁忙期,会社,午前,遅延注意
ORD-10598,広島,佐川急便,340.0,10.8,晴れ,53.0,,0.0,4205.0,123.0,15.8,1.0,通常期,住宅,夜間,遅延注意
ORD-02046,大阪,佐川急便,275.0,3.8,雨,60.0,2.0,0.0,3486.0,100.0,1.3,0.0,繁忙期,住宅,午後,遅延注意
ORD-27410,愛知,ヤマト運輸,301.0,8.3,雨,62.0,2.0,0.0,3966.0,45.0,0.5,0.0,繁忙期,住宅,午後,通常
ORD-01153,大阪,ヤマト運輸,314.0,7.2,雨,59.0,1.0,3.0,13342.0,72.0,0.4,0.0,通常期,住宅,夜間,遅延注意
ORD-02119,福岡,日本郵便,436.0,4.0,晴れ,0.0,4.0,0.0,,134.0,2.6,0.0,通常期,住宅,午前,通常
ORD-03517,大阪,日本郵便,279.0,8.4,晴れ,46.0,6.5,0.0,1887.0,137.0,1.3,0.0,通常期,会社,午前,通常
ORD-13632,沖縄,佐川急便,498.0,4.0,晴れ,46.0,3.1,0.0,4551.0,124.0,5.8,0.0,通常期,住宅,夜間,遅延注意
ORD-13034,沖縄,ヤマト運輸,493.0,2.1,晴れ,58.0,3.4,0.0,2258.0,145.0,6.1,2.0,繁忙期,住宅,午後,遅延注意
ORD-14965,宮城,佐川急便,86.0,6.2,雪,20.0,2.3,1.0,3263.0,122.0,1.7,0.0,通常期,住宅,午前,通常
ORD-08727,東京,日本郵便,213.0,3.2,晴れ,60.0,2.7,3.0,14278.0,89.0,5.3,0.0,通常期,住宅,午後,通常
ORD-13658,北海道,佐川急便,424.0,3.6,晴れ,60.0,2.5,1.0,2132.0,116.0,2.8,0.0,通常期,会社,午後,通常
ORD-17736,名古屋,日本郵便,256.0,2.8,雨,43.0,3.5,3.0,2750.0,140.0,2.4,1.0,通常期,住宅,午後,遅延注意
ORD-18985,北海道,ヤマト運輸,703.0,3.3,晴れ,,1.5,0.0,3450.0,114.0,1.8,0.0,繁忙期,住宅,午前,通常
ORD-23600,広島,ヤマト運輸,391.0,1.5,晴れ,85.0,2.0,0.0,6257.0,134.0,1.7,0.0,通常期,住宅,午前,遅延注意
ORD-12376,大阪,日本郵便,,1.3,雨,0.0,4.1,1.0,1218.0,147.0,9.4,0.0,通常期,住宅,午後,通常
ORD-25496,広島,日本郵便,619.0,3.8,晴れ,37.0,1.7,0.0,10044.0,151.0,6.6,,通常期,会社,午後,通常
ORD-15016,大阪,日本郵便,17.0,1.3,晴れ,24.0,1.9,,10680.0,77.0,5.1,0.0,通常期,住宅,午前,通常
ORD-17858,大阪,日本郵便,330.0,1.1,雪,44.0,2.0,0.0,2236.0,95.0,0.2,0.0,繁忙期,住宅,午後,遅延注意
ORD-00679,沖縄,ヤマト運輸,573.0,2.9,晴れ,33.0,2.8,1.0,15141.0,25.0,1.5,0.0,繁忙期,住宅,午前,通常
ORD-16868,仙台,日本郵便,395.0,2.7,晴れ,32.0,3.3,1.0,6301.0,99.0,1.2,0.0,通常期,住宅,午後,通常
ORD-13505,広島,佐川急便,105.0,1.5,雨,61.0,1.7,0.0,6727.0,97.0,5.4,0.0,繁忙期,住宅,夜間,通常
ORD-15794,福岡,日本郵便,290.0,3.8,晴れ,31.0,1.4,2.0,3497.0,29.0,4.6,0.0,通常期,住宅,午後,通常
ORD-04404,福岡,日本郵便,406.0,1.9,晴れ,0.0,7.1,5.0,1165.0,74.0,8.1,0.0,繁忙期,住宅,午後,遅延注意
ORD-00959,大阪,ヤマト運輸,301.0,3.3,晴れ,7.0,2.1,0.0,4645.0,104.0,7.1,0.0,通常期,住宅,午後,通常
ORD-27529,福岡,日本郵便,352.0,4.2,晴れ,,2.3,0.0,3382.0,131.0,27.0,0.0,通常期,住宅,午前,通常
ORD-11840,広島,日本郵便,,0.9,晴れ,39.0,1.7,0.0,10688.0,,3.2,1.0,通常期,住宅,午後,通常
ORD-12917,大阪,日本郵便,461.0,1.2,雨,43.0,3.6,0.0,3504.0,85.0,13.1,0.0,通常期,住宅,夜間,通常
ORD-06553,沖縄,ヤマト運輸,588.0,2.1,晴れ,19.0,1.6,0.0,1290.0,146.0,0.6,0.0,通常期,住宅,午後,通常
ORD-11443,広島,ヤマト運輸,500.0,2.7,雨,51.0,1.5,1.0,4447.0,95.0,,0.0,通常期,住宅,午後,通常
ORD-21097,宮城,日本郵便,279.0,1.6,晴れ,0.0,6.6,2.0,7866.0,71.0,7.0,0.0,通常期,住宅,午前,通常
ORD-06830,大阪,日本郵便,303.0,1.1,晴れ,100.0,4.0,0.0,3183.0,174.0,1.9,0.0,通常期,会社,夜間,通常
ORD-17059,名古屋,日本郵便,515.0,5.4,晴れ,47.0,2.7,,1806.0,43.0,2.1,0.0,通常期,会社,午後,通常
ORD-04507,宮城,佐川急便,485.0,5.6,晴れ,37.0,1.4,1.0,4679.0,75.0,1.0,0.0,通常期,会社,午前,通常
ORD-23521,福岡,ヤマト運輸,233.0,8.8,雨,,1.5,0.0,1312.0,129.0,5.9,0.0,通常期,住宅,午前,通常
ORD-17115,沖縄,日本郵便,407.0,7.9,晴れ,49.0,5.3,0.0,4212.0,84.0,6.6,0.0,通常期,住宅,夜間,通常
ORD-09285,北海道,ヤマト運輸,416.0,4.2,雪,57.0,8.8,2.0,4552.0,171.0,2.1,2.0,通常期,住宅,午後,遅延注意
ORD-21840,宮城,ヤマト運輸,310.0,4.8,雨,37.0,4.7,2.0,2146.0,25.0,2.2,1.0,通常期,住宅,午後,通常
ORD-05091,北海道,日本郵便,497.0,1.6,晴れ,52.0,1.7,0.0,8114.0,105.0,1.1,1.0,繁忙期,住宅,午後,通常
ORD-18915,福岡,日本郵便,321.0,5.6,晴れ,65.0,0.7,0.0,15297.0,,3.4,0.0,通常期,住宅,夜間,通常
ORD-19522,名古屋,佐川急便,168.0,2.3,雨,15.0,2.2,0.0,1706.0,92.0,0.8,0.0,繁忙期,住宅,午後,通常
ORD-19443,広島,ヤマト運輸,229.0,3.8,晴れ,29.0,3.2,2.0,99999999.0,142.0,2.6,0.0,通常期,住宅,午前,通常
ORD-06945,福岡,佐川急便,93.0,3.5,晴れ,0.0,5.6,1.0,3907.0,31.0,10.5,1.0,繁忙期,住宅,午後,通常
ORD-10806,愛知,佐川急便,283.0,1.5,晴れ,27.0,2.3,1.0,12388.0,81.0,0.3,0.0,繁忙期,会社,夜間,通常
ORD-11882,大阪,佐川急便,239.0,5.2,雨,25.0,,2.0,2336.0,101.0,1.8,0.0,通常期,会社,午前,通常
ORD-19570,名古屋,日本郵便,5.0,5.7,晴れ,29.0,9.3,0.0,2349.0,139.0,5.8,0.0,通常期,住宅,夜間,通常
ORD-07168,東京,ヤマト運輸,201.0,6.1,雨,59.0,2.1,1.0,,182.0,30.0,0.0,通常期,住宅,午前,通常
ORD-25505,大阪,佐川急便,215.0,2.0,晴れ,28.0,2.5,0.0,3556.0,136.0,1.8,0.0,通常期,会社,午前,通常
ORD-20229,大阪,ヤマト運輸,443.0,0.6,雪,92.0,4.1,0.0,2960.0,87.0,1.7,0.0,繁忙期,住宅,午前,遅延注意
ORD-09240,福岡,ヤマト運輸,204.0,2.0,雨,87.0,2.4,0.0,11900.0,123.0,1.7,1.0,通常期,住宅,夜間,通常
ORD-10657,広島,佐川急便,90.0,2.8,晴れ,32.0,5.0,0.0,6325.0,113.0,0.3,0.0,通常期,住宅,午前,通常
ORD-28770,宮城,ヤマト運輸,453.0,1.9,晴れ,63.0,3.1,0.0,2089.0,134.0,8.6,1.0,通常期,住宅,午前,通常
ORD-26519,東京,佐川急便,163.0,,晴れ,46.0,4.3,1.0,553.0,130.0,5.6,0.0,通常期,住宅,午後,通常
ORD-19547,東京,ヤマト運輸,377.0,2.4,晴れ,76.0,4.2,0.0,3980.0,133.0,12.1,0.0,通常期,住宅,午後,通常
ORD-05253,宮城,佐川急便,471.0,1.4,晴れ,72.0,6.3,0.0,25716.0,171.0,4.5,2.0,通常期,会社,午前,通常
ORD-11952,福岡,佐川急便,,4.8,晴れ,49.0,0.5,2.0,791.0,36.0,2.9,0.0,通常期,会社,午後,通常
ORD-02755,沖縄,佐川急便,317.0,1.0,晴れ,77.0,3.3,0.0,8809.0,165.0,2.7,0.0,繁忙期,住宅,午後,遅延注意
ORD-29013,福岡,日本郵便,388.0,2.2,晴れ,53.0,0.8,0.0,8962.0,51.0,8.3,0.0,通常期,住宅,午後,通常
ORD-22516,宮城,佐川急便,254.0,5.5,晴れ,57.0,1.8,,1317.0,53.0,5.9,0.0,繁忙期,住宅,午前,通常
ORD-11718,大阪,佐川急便,358.0,7.9,晴れ,62.0,2.6,0.0,3894.0,131.0,0.6,0.0,通常期,会社,午後,通常
ORD-03209,東京,日本郵便,185.0,6.1,雨,69.0,7.7,0.0,2619.0,86.0,1.5,1.0,通常期,住宅,午前,遅延注意
ORD-05772,東京,佐川急便,208.0,9.6,晴れ,55.0,3.9,0.0,3133.0,137.0,5.1,0.0,繁忙期,住宅,午後,通常
ORD-13125,愛知,ヤマト運輸,115.0,2.8,晴れ,54.0,2.3,0.0,6790.0,69.0,1.0,0.0,通常期,会社,午後,通常
ORD-00499,広島,日本郵便,130.0,6.0,晴れ,72.0,1.5,3.0,3573.0,79.0,8.8,1.0,繁忙期,住宅,夜間,遅延注意
ORD-09897,名古屋,日本郵便,289.0,2.6,晴れ,16.0,6.0,1.0,1347.0,110.0,1.5,0.0,繁忙期,住宅,午前,通常
ORD-15857,東京,ヤマト運輸,292.0,1.2,雪,66.0,1.7,0.0,3619.0,86.0,,0.0,通常期,会社,午前,遅延注意
ORD-28567,沖縄,日本郵便,655.0,9.4,雨,67.0,2.3,0.0,7371.0,109.0,2.4,0.0,通常期,会社,午前,通常
ORD-19641,愛知,日本郵便,312.0,,雨,57.0,3.0,0.0,8232.0,171.0,2.3,0.0,通常期,住宅,午後,遅延注意
ORD-25027,福岡,ヤマト運輸,173.0,1.6,晴れ,48.0,4.5,2.0,3125.0,188.0,5.4,0.0,繁忙期,住宅,午後,通常
ORD-15121,大阪,ヤマト運輸,358.0,8.1,晴れ,46.0,2.6,0.0,2596.0,68.0,2.2,2.0,通常期,住宅,夜間,通常
ORD-18575,広島,佐川急便,,5.4,雨,29.0,4.9,1.0,3806.0,132.0,,0.0,通常期,住宅,午前,遅延注意
ORD-19422,沖縄,佐川急便,57.0,2.9,晴れ,49.0,1.0,3.0,22240.0,79.0,,0.0,通常期,住宅,午後,通常
ORD-21797,宮城,佐川急便,504.0,5.9,雪,58.0,4.4,0.0,,101.0,4.0,0.0,通常期,住宅,午後,遅延注意
ORD-25220,広島,ヤマト運輸,446.0,4.2,晴れ,31.0,1.4,0.0,3353.0,180.0,3.6,0.0,繁忙期,住宅,午後,通常
